IncidentID,num_vehicles_involved,eCollisionManner,Longitude,Latitude,InjurySeverity,eIntersectionType,eCollisionManner,city_name,IncidentDateTime,cyclist_citations,driver_citations
2382052,2,ANGLE_FRONT_TO_SIDE,-110.892536938619,32.2578763519447,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TUCSON,2010-01-24 13:45:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2382237,2,OTHER_97,-112.160719139032,33.4615616893723,3,T_INTERSECTION,OTHER_97,PHOENIX,2010-01-10 22:24:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2382260,2,SIDESWIPE_SAME_DIRECTION,-112.168811124638,33.6473341256873,3,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-01-12 21:05:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2382297,2,ANGLE_FRONT_TO_SIDE,-112.169066801736,33.4703646657158,3,Y_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-03 16:36:00,NO_IMPROPER_ACTION,UNKNOWN_99
2382321,2,LEFT_TURN,-112.030880368139,33.6549597887135,2,FOUR_WAY_INTERSECTION,LEFT_TURN,PHOENIX,2010-01-02 08:34:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2382466,2,ANGLE_FRONT_TO_SIDE,-112.112556558348,33.4948946579862,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-15 22:09:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2382641,2,ANGLE_FRONT_TO_SIDE,-112.013593123164,33.645391068411,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-14 16:00:00,RAN_STOP_SIGN,NO_IMPROPER_ACTION
2382732,2,LEFT_TURN,-112.03453058488,33.480314207176,1,FOUR_WAY_INTERSECTION,LEFT_TURN,PHOENIX,2010-01-17 09:58:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2382759,2,ANGLE_FRONT_TO_SIDE,-112.116966417341,33.5109380722123,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-26 05:58:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2382791,2,ANGLE_FRONT_TO_SIDE,-112.134160034539,33.5818840220353,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-05 13:41:00,OTHER_97,NO_IMPROPER_ACTION
2382806,2,ANGLE_FRONT_TO_SIDE,-112.078211927906,33.4876195680023,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-18 10:42:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2382831,2,SIDESWIPE_SAME_DIRECTION,-112.046633910218,33.5092031666301,2,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-01-05 18:07:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2382882,2,HEAD_ON,-112.218368034493,33.4946490737365,3,UNKNOWN_99,HEAD_ON,PHOENIX,2010-01-16 16:36:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2382994,2,SIDESWIPE_SAME_DIRECTION,-111.994461007763,33.5097613455594,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-01-27 13:55:00,OTHER_97,NO_IMPROPER_ACTION
2383041,2,ANGLE_FRONT_TO_SIDE,0,0,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-28 12:04:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2383050,2,ANGLE_FRONT_TO_SIDE,-112.134031558681,33.5530173820998,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-22 18:22:00,NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL
2383071,3,OTHER_97,-112.017184059683,33.4804535884916,4,FOUR_WAY_INTERSECTION,OTHER_97,PHOENIX,2010-01-13 18:01:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2383138,2,SIDESWIPE_SAME_DIRECTION,-111.919680567102,33.319960881545,1,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,CHANDLER,2010-01-13 15:25:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2383146,2,HEAD_ON,-112.104173708005,33.5095398998985,2,FOUR_WAY_INTERSECTION,HEAD_ON,PHOENIX,2010-01-12 18:50:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2383179,2,OTHER_97,-110.941406857971,32.1779027137808,3,FOUR_WAY_INTERSECTION,OTHER_97,TUCSON,2010-01-22 05:12:00,INATTENTION_DISTRACTION,NOT_APPLICABLE_MINUS_1+UNKNOWN_99
2383236,2,OTHER_97,-110.998605345161,32.1935612483119,3,NOT_AT_INTERSECTION_0,OTHER_97,TUCSON,2010-01-16 15:51:00,OTHER_97,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2383241,2,OTHER_97,0,0,3,NOT_AT_INTERSECTION_0,OTHER_97,UNSPECIFIED_999,2010-01-08 15:53:00,OTHER_97,NO_IMPROPER_ACTION
2383262,2,ANGLE_FRONT_TO_SIDE,-111.874457217418,33.414964825775,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,MESA,2010-01-14 21:30:00,OTHER_97,OTHER_97
2383286,2,ANGLE_FRONT_TO_SIDE,-112.030210427913,33.4777100274836,4,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-08 09:40:00,OTHER_97,UNKNOWN_99
2383342,2,SIDESWIPE_SAME_DIRECTION,-112.030752752682,33.6404320635851,2,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-01-25 17:08:00,NO_IMPROPER_ACTION,UNKNOWN_99
2383472,2,ANGLE_FRONT_TO_SIDE,-112.169177288665,33.4259024815525,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-07 06:03:00,REQUIRED_MOTORCYCLE_SAFETY_EQUIPMENT_NOT_USED,OTHER_97
2383521,2,REAR_END,-112.44081127427,33.566173831396,4,NOT_AT_INTERSECTION_0,REAR_END,UNSPECIFIED_999,2010-01-19 18:57:00,OTHER_UNSAFE_PASSING,NO_IMPROPER_ACTION
2383525,2,ANGLE_FRONT_TO_SIDE,-112.099688574344,33.5537703815553,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-21 17:13:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2383568,2,ANGLE_FRONT_TO_SIDE,-111.82417187862,33.3230257187335,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-01-02 16:38:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2383590,2,OTHER_97,-111.925606764531,33.3054247411226,3,T_INTERSECTION,OTHER_97,CHANDLER,2010-01-03 12:12:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION
2383634,2,ANGLE_FRONT_TO_SIDE,-111.928394248469,33.3128123422608,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-01-18 16:25:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2383688,2,OTHER_97,-111.841478753455,33.3097850467472,4,FOUR_WAY_INTERSECTION,OTHER_97,CHANDLER,2010-01-22 06:25:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2383704,2,SIDESWIPE_OPPOSITE_DIRECTION,-110.968284884013,32.1778234535799,3,FOUR_WAY_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,TUCSON,2010-01-25 16:55:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2383711,2,ANGLE_FRONT_TO_SIDE,-111.859119079263,33.3541527171121,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-01-30 14:25:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2383713,2,ANGLE_FRONT_TO_SIDE,-110.819565444634,32.2355541028348,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TUCSON,2010-01-21 07:31:00,OTHER_97,NO_IMPROPER_ACTION
2383718,2,OTHER_97,-110.873490390876,32.2068950431025,1,NOT_AT_INTERSECTION_0,OTHER_97,TUCSON,2010-01-22 12:47:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2383719,2,ANGLE_FRONT_TO_SIDE,-110.952523054066,32.2498572248115,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TUCSON,2010-01-21 18:51:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2383776,2,SIDESWIPE_OPPOSITE_DIRECTION,-112.359191935241,33.6091476244407,2,FOUR_WAY_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,SURPRISE,2010-01-30 17:52:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1
2383866,2,ANGLE_FRONT_TO_SIDE,-112.168374155254,33.6305046960045,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-01-31 19:45:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1
2383881,2,OTHER_97,-111.990605213145,33.7557954329211,3,FOUR_WAY_INTERSECTION,OTHER_97,PHOENIX,2010-01-19 19:25:00,OTHER_97,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2383883,2,LEFT_TURN,-110.995079758513,32.2611713196013,1,FOUR_WAY_INTERSECTION,LEFT_TURN,TUCSON,2010-01-21 07:29:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2384618,2,OTHER_97,-112.099964799882,33.4658027743361,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-01-06 12:35:00,UNKNOWN_99,UNKNOWN_99
2384619,2,OTHER_97,-112.070580376958,33.6401860101321,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-01-07 14:02:00,OTHER_97,NO_IMPROPER_ACTION
2384622,2,OTHER_97,-112.037334356156,33.5967086551593,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-01-06 17:59:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2384624,2,OTHER_97,-112.047504839225,33.5055859155062,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-01-11 08:48:00,OTHER_97,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2384628,2,OTHER_97,-112.123631055201,33.5530672576828,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-01-14 15:28:00,NO_IMPROPER_ACTION,NO_IMPROPER_ACTION
2384632,2,OTHER_97,-112.065436594975,33.6377650074414,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-01-15 14:32:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2384636,2,OTHER_97,-112.102273452754,33.6985292468942,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-02-04 07:40:00,SPEED_TOO_FAST_FOR_CONDITIONS,SPEED_TOO_FAST_FOR_CONDITIONS
2384637,2,OTHER_97,-112.014925648519,33.4585290128403,4,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-02-05 17:08:00,OTHER_97,NO_IMPROPER_ACTION
2384638,2,OTHER_97,-112.133791517894,33.6107140274649,4,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-02-08 07:41:00,OTHER_97,INATTENTION_DISTRACTION
2384639,2,OTHER_97,-112.097123874528,33.5875304453276,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-02-09 17:47:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384640,2,OTHER_97,-112.104688236843,33.4949984841338,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-02-09 07:35:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2384641,2,OTHER_97,-112.065183774868,33.4584833931685,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-02-05 19:39:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2384644,2,OTHER_97,-111.98697628385,33.378144654996,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-02-11 17:02:00,OTHER_97,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2384648,2,OTHER_97,-112.019339486572,33.4950304345825,4,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-02-16 15:13:00,OTHER_97,NO_IMPROPER_ACTION
2384650,2,OTHER_97,-112.109483604154,33.553076082145,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-02-16 09:58:00,OTHER_97,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2384655,2,OTHER_97,-112.095234694158,33.5385521409912,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-01-19 15:44:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2384657,2,OTHER_97,-112.017981393308,33.443973579796,4,UNKNOWN_99,OTHER_97,PHOENIX,2010-01-20 18:08:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2384661,2,OTHER_97,-112.108224701726,33.5656829892937,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-02-19 07:49:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2384664,2,OTHER_97,-111.987133866849,33.4512028664676,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-02-26 16:41:00,OTHER_97,NO_IMPROPER_ACTION
2384671,2,OTHER_97,-112.043943510406,33.4947283720097,1,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-02-22 10:58:00,OTHER_97,NO_IMPROPER_ACTION
2384672,2,OTHER_97,-112.099629249866,33.5712761996579,4,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-03-12 10:38:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2384673,2,OTHER_97,-112.117493705577,33.451025628069,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-04 12:38:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384675,2,OTHER_97,-112.091166934196,33.5384837344915,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-09 08:03:00,OTHER_97,NO_IMPROPER_ACTION
2384681,2,OTHER_97,-111.995977952666,33.6118168733267,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-15 09:50:00,OTHER_97,UNKNOWN_99
2384683,2,OTHER_97,-111.995994065813,33.6233097532249,1,UNKNOWN_99,OTHER_97,PHOENIX,2010-03-16 16:52:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384685,2,OTHER_97,-112.056438383063,33.4802120482305,4,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-04 18:46:00,MADE_IMPROPER_TURN,NO_IMPROPER_ACTION
2384686,2,OTHER_97,-111.977766749498,33.6311863074894,4,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-03-17 13:41:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384689,2,OTHER_97,-112.10800704535,33.5964835074857,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-15 12:39:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2384691,2,OTHER_97,-112.168610380751,33.5963257531811,4,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-23 18:15:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2384692,2,OTHER_97,-112.073799224474,33.4896154072687,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-16 16:30:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2384693,2,OTHER_97,-112.012992181088,33.4950806043908,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-25 08:11:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2384696,2,OTHER_97,-112.244495136448,33.4782415472875,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-23 07:54:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384697,2,OTHER_97,-112.169097493386,33.4659209376321,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-30 12:14:00,UNKNOWN_99,UNKNOWN_99
2384698,2,OTHER_97,-112.099526270695,33.6110192446035,1,UNKNOWN_99,OTHER_97,PHOENIX,2010-04-03 10:45:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2384699,2,OTHER_97,-112.045515301034,33.5382502475613,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-05 08:50:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384701,2,OTHER_97,-112.11691451658,33.5341672564369,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-04-09 10:28:00,OTHER_97,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+INATTENTION_DISTRACTION+NOT_APPLICABLE_MINUS_1
2384702,2,OTHER_97,-112.059743837806,33.4513593887089,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-04-05 17:05:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2384703,2,OTHER_97,-111.955016651123,33.6258909461625,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-04-09 07:25:00,OTHER_97,NO_IMPROPER_ACTION
2384706,2,OTHER_97,-112.126038024158,33.4512533524951,2,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-13 07:30:00,UNKNOWN_99,UNKNOWN_99
2384707,2,OTHER_97,-112.056324838022,33.4946798573123,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-08 08:32:00,OTHER_97,NO_IMPROPER_ACTION
2384708,2,OTHER_97,-112.065479550239,33.6401974757936,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-13 14:10:00,SPEED_TOO_FAST_FOR_CONDITIONS,NO_IMPROPER_ACTION
2384709,2,OTHER_97,-112.069654118016,33.564120098194,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-04-14 17:42:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384711,2,OTHER_97,-112.082479889225,33.4317031923028,5,UNKNOWN_99,OTHER_97,PHOENIX,2010-03-19 20:35:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,EXCEEDED_LAWFUL_SPEED+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2384714,2,OTHER_97,-112.117320871659,33.6764142647303,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-04-29 07:42:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2384715,2,OTHER_97,-112.148864498729,33.4699395766202,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-04-28 20:38:00,INATTENTION_DISTRACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2384721,2,OTHER_97,-112.065250788325,33.4983256232901,5,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-03-03 12:52:00,OTHER_97,NO_IMPROPER_ACTION
2384724,2,OTHER_97,-112.11274584887,33.5387416720724,5,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-03-22 10:52:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,OTHER_97
2384866,2,ANGLE_FRONT_TO_SIDE,-111.948242257383,33.3346344668385,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-02-01 17:24:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2385249,2,OTHER_97,-111.952200868233,33.4146371461066,3,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,2010-09-27 14:50:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2385641,2,ANGLE_FRONT_TO_SIDE,-110.274340574319,31.5546342830457,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,SIERRA VISTA,2010-02-10 10:35:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2385848,2,ANGLE_FRONT_TO_SIDE,-112.233412870886,33.5955584973862,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PEORIA,2010-02-13 18:39:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2385873,2,ANGLE_FRONT_TO_SIDE,-112.236003095487,33.581843165115,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PEORIA,2010-02-09 07:07:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2385917,2,OTHER_97,-111.857317822036,33.3880677972128,4,T_INTERSECTION,OTHER_97,MESA,2010-09-28 15:24:00,UNKNOWN_99,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2385984,2,ANGLE_FRONT_TO_SIDE,-111.864578782903,33.3642828467333,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,MESA,2010-02-05 07:05:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2386125,2,SIDESWIPE_SAME_DIRECTION,-110.951002493851,32.2279181461249,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,TUCSON,2010-02-16 13:04:00,NO_IMPROPER_ACTION,OTHER_97
2386173,2,LEFT_TURN,-111.929290311503,33.3637782010707,2,NOT_AT_INTERSECTION_0,LEFT_TURN,TEMPE,2010-02-02 17:14:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2386183,2,ANGLE_FRONT_TO_SIDE,-114.620802282569,32.7110417069661,4,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-02-17 14:47:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2386203,2,ANGLE_FRONT_TO_SIDE,-111.915381141078,33.33461628985,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-02-07 11:53:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2386206,2,ANGLE_FRONT_TO_SIDE,-111.940514540907,33.4074003024374,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-02-09 19:13:00,OTHER_97,NO_IMPROPER_ACTION
2386340,2,ANGLE_FRONT_TO_SIDE,-111.930495376256,33.4730423468883,2,ROUNDABOUT,ANGLE_FRONT_TO_SIDE,SCOTTSDALE,2010-02-09 16:13:00,UNKNOWN_99,UNKNOWN_99
2386400,2,LEFT_TURN,-114.340985366769,34.4842694099078,4,T_INTERSECTION,LEFT_TURN,LAKE HAVASU CITY,2010-02-02 14:49:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2386403,2,SIDESWIPE_SAME_DIRECTION,-110.968381139854,32.1924277522583,1,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,SOUTH TUCSON,2010-02-03 13:06:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2386444,2,OTHER_97,-111.73577503496,32.8795785708221,3,FOUR_WAY_INTERSECTION,OTHER_97,CASA GRANDE,2010-02-10 10:35:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2386648,2,ANGLE_FRONT_TO_SIDE,-111.874578556849,33.4003160729608,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-02-23 08:07:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2386658,2,OTHER_97,-112.047629106432,33.4775115002,4,FOUR_WAY_INTERSECTION,OTHER_97,PHOENIX,2010-08-06 13:20:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2386693,2,SIDESWIPE_SAME_DIRECTION,-111.839789676055,33.4223843967478,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,MESA,2010-02-15 12:45:00,UNKNOWN_99,UNKNOWN_99
2386696,2,ANGLE_FRONT_TO_SIDE,-111.95422208052,33.3782166140523,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,2010-02-03 17:11:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1
2386749,2,OTHER_97,-111.822847280689,33.4259772311056,1,FOUR_WAY_INTERSECTION,OTHER_97,MESA,2010-02-09 06:35:00,OTHER_97,NO_IMPROPER_ACTION
2386750,2,LEFT_TURN,-111.926164494832,33.4002319921987,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,2010-02-03 17:11:00,OTHER_97,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2386810,2,OTHER_97,-111.61352722565,35.2103112795263,3,NOT_AT_INTERSECTION_0,OTHER_97,FLAGSTAFF,2010-02-10 15:21:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
